(101, -176, -988, -176)
(201, -168, -956, -176)
(303, 576, -512, -148)
(404, 2040, -200, 264)
(506, 2040, -500, 216)
(607, 476, -236, -8)
(708, 356, -160, -44)
(810, 2040, -404, 332)
(911, 2040, -196, -308)
(1013, 744, -20, 32)
(1114, 716, -4, 564)
(1215, 2040, -424, 244)
(1317, 1824, -460, -180)
(1418, 420, -192, 100)
(1519, 800, -232, 448)
(1620, 2040, -396, -448)
(1721, 1440, -196, 116)
(1823, 500, -4, 596)
(1924, 1988, -120, 96)
(2026, 1888, -364, -292)
(2127, 912, -188, 304)
(2228, 840, -236, 224)
(2328, 1884, -360, -304)
(2429, 1288, -32, 804)
(2531, 668, 8, 260)
(2632, 1508, -84, 8)
(2733, 1792, -360, -408)
(2835, 992, -252, 128)
(2935, 724, -212, 152)
(3037, 1624, -164, 532)
(3138, 1364, -88, -124)
(3239, 472, 104, 164)
(3341, 1200, -72, 308)
(3442, 1660, -76, -232)
(3544, 936, -208, 32)
(3646, 936, -172, 124)
(3747, 1432, -224, 256)
(3848, 1392, 136, -644)
(3950, 788, 8, 200)
(4051, 1156, -196, 224)
(4153, 1476, 8, 48)
(4254, 888, -244, -268)
(4355, 972, -180, 180)
(4457, 1340, -204, 248)
(4558, 1064, -24, -560)
(4660, 920, -124, 172)
(4761, 1224, -180, 220)
(4863, 1216, -268, -20)
(4965, 888, -224, 4)
(5066, 1124, -152, 188)
(5166, 1236, -140, 120)
(5267, 1044, 4, -312)
(5368, 1036, -88, 192)
(5470, 1188, -208, 140)
(5571, 1024, -256, -280)
(5673, 920, -156, 116)
(5774, 1120, -204, 192)
(5875, 1184, -16, -92)
(5977, 944, -68, 84)
(6078, 1072, -124, 124)
(6178, 1108, -180, -124)
(6279, 936, -268, -4)
(6380, 952, -188, 144)
(6482, 1224, -148, 24)
(6583, 1012, -88, -48)
(6685, 980, -132, 124)
(6786, 1100, -148, 96)
(6887, 1036, -68, -460)
(6988, 932, -160, 104)
(7088, 1044, -164, 100)
(7188, 1188, -84, -36)
(7289, 1028, -60, 152)
(7390, 968, -72, 116)
(7492, 1084, -156, 100)
(7593, 1008, -228, 4)
(7695, 960, -164, 104)
(7796, 1048, -168, 160)
(7897, 1048, -108, 88)
(7999, 964, -88, -4)
(8100, 1028, -116, 100)
(8200, 1056, -148, 152)
(8301, 952, -176, 88)
(8402, 948, -164, 52)
(8504, 1056, -152, 96)
(8605, 1020, -100, 108)
(8707, 980, -88, 100)
(8808, 1044, -148, 40)
(8909, 1032, -156, 104)
(9011, 956, -172, 92)
(9112, 1004, -160, 100)
(9214, 1052, -148, 104)
(9315, 1000, -76, 44)
(9416, 984, -100, 96)
(9518, 1068, -172, 88)
(9619, 1008, -168, 108)
(9721, 952, -176, 68)
(9822, 1004, -144, 96)
(9923, 1036, -140, 104)
(10025, 1000, -100, 104)
(10125, 988, -104, 100)
(10227, 1020, -160, 88)
(10328, 984, -192, 64)
(10429, 952, -164, 84)
(10531, 1012, -152, 88)
(10632, 1004, -120, 108)
(10734, 972, -92, 88)
(10835, 1004, -144, 76)
(10936, 1024, -168, 96)
(11038, 980, -172, 100)
(11138, 988, -152, 96)
(11240, 1028, -136, 100)
(11341, 1008, -104, 72)
(11442, 988, -104, 100)
(11544, 1020, -144, 92)
(11645, 1016, -168, 96)
(11747, 968, -168, 96)
(11848, 1000, -152, 88)
(11949, 1016, -128, 100)
(12051, 992, -108, 88)
(12152, 984, -128, 92)
(12254, 1012, -136, 104)
(12355, 1000, -160, 92)
(12456, 976, -160, 80)
(12557, 1008, -140, 100)
(12659, 1020, -128, 100)
(12760, 988, -104, 92)
(12861, 996, -128, 96)
(12963, 1008, -140, 92)
(13064, 992, -160, 88)
(13166, 992, -148, 96)
(13267, 1000, -136, 104)
(13368, 1004, -124, 96)
(13470, 988, -108, 88)
(13571, 1004, -136, 92)
(13672, 1000, -144, 92)
(13774, 984, -164, 92)
(13875, 984, -144, 100)
(13977, 1004, -136, 96)
(14078, 992, -116, 96)
(14180, 984, -132, 100)
(14281, 996, -140, 92)
(14382, 984, -156, 92)
(14484, 976, -152, 92)
(14585, 992, -144, 92)
(14687, 996, -132, 104)
(14788, 996, -116, 96)
(14889, 984, -132, 92)
(14991, 996, -144, 88)
(15092, 984, -148, 96)
(15194, 988, -148, 96)
(15295, 988, -140, 96)
(15396, 992, -128, 96)
(15497, 988, -120, 88)
(15599, 996, -136, 92)
(15700, 988, -148, 92)
(15802, 984, -156, 96)
(15903, 988, -132, 100)
(16005, 996, -136, 100)
(16106, 992, -124, 96)
(16206, 996, -132, 92)
(16308, 992, -140, 88)
(16409, 992, -148, 100)
(16510, 992, -152, 100)
(16612, 984, -136, 88)
(16713, 988, -128, 96)
(16815, 992, -128, 88)
(16916, 984, -140, 96)
(17017, 996, -148, 92)
(17119, 992, -136, 100)
(17220, 984, -140, 92)
(17322, 992, -140, 96)
(17262, 984, -136, 100)
(17362, 980, -120, 88)
(17464, 1028, -120, 104)
(17565, 996, -136, 96)
(17667, 1000, -144, 96)
(17769, 988, -140, 96)
(17870, 992, -140, 92)
(17972, 988, -132, 92)
(18073, 992, -128, 96)
(18174, 984, -136, 96)
(18276, 984, -140, 88)
(18377, 988, -148, 92)
(18479, 984, -132, 100)
(18580, 980, -136, 96)
(18681, 984, -152, 88)
(18783, 980, -80, 76)
(18884, 1000, -128, 68)
(18986, 1032, -100, 48)
(19087, 992, -196, 124)
